fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,reward_shift,punish_shift,feedback,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,0,False,0.1900956585724798,0.0004562178072112094,0.5932417582417582,0.00038461538461537215
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,0,True,0.1916850625459897,0.0006916850625459936,0.5964835164835165,0.0012087912087911934
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,1,False,0.18747608535688004,0.0008094186902133788,0.5925824175824176,0.0008241758241758212
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,1,True,0.18643119941133185,0.0014128035320088161,0.5934065934065933,0.0013186813186813473
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,2,False,0.1833406916850625,0.0003237674760853543,0.591978021978022,0.0009890109890110521
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,1,2,True,0.18314937454010302,0.0006916850625459936,0.5896703296703296,0.0005494505494505475
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,0,False,0.19064017660044152,0.0016482707873436558,0.5907692307692307,0.0012087912087911934
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,0,True,0.1898896247240618,0.0029580573951434874,0.5924725274725275,0.002912087912087802
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,1,False,0.18113318616629875,0.001265636497424602,0.59010989010989,0.0012087912087911934
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,1,True,0.18437086092715232,0.0010007358351728918,0.5917582417582417,0.0009890109890109966
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,2,False,0.18688741721854302,0.0017512877115526126,0.5945054945054944,0.0003296703296704062
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,16,8,255,rstdp,2,2,True,0.18728476821192053,5.8866813833699516e-05,0.5953296703296703,0.0006043956043956245
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,0,False,0.19193524650478294,0.0012362030905077315,0.5939010989010989,0.0008241758241758212
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,0,True,0.19083149374540104,0.00048565121412805223,0.5939560439560438,0.0018681318681318948
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,1,False,0.18292862398822662,0.0005886681383369952,0.5969230769230769,0.004725274725274786
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,1,True,0.1844885945548197,0.0017365710080941843,0.5976923076923076,0.00010989010989015391
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,2,False,0.18663723325974982,0.004444444444444445,0.5961538461538461,0.0008791208791208982
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,0,2,True,0.18213392200147166,0.00141280353200883,0.5949450549450549,0.0003296703296703507
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,0,False,0.19308314937454013,0.0005003679175864806,0.5902197802197802,0.0001098901098900984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,0,True,0.19415746872700515,0.00027961736571011087,0.5943956043956043,0.0006593406593407014
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,1,False,0.18432671081677707,0.0015158204562178146,0.595054945054945,0.00010989010989015391
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,1,True,0.18738778513612947,0.00019131714495954077,0.5934065934065933,0.0002197802197802523
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,2,False,0.1823841059602649,0.0006916850625459936,0.5933516483516483,0.00038461538461542766
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,1,2,True,0.18194260485651215,0.0015452538631346435,0.5955494505494505,0.001153846153846172
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,0,False,0.20201618837380428,0.0003384841795437965,0.5924175824175824,0.0008791208791208427
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,0,True,0.19938189845474613,0.0006475349521706947,0.5963186813186814,0.003461538461538405
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,1,False,0.19247976453274465,0.0008388520971302493,0.5938461538461539,0.0013186813186813473
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,1,True,0.19701250919793967,0.0006328182487122941,0.5974175824175825,0.0014835164835164671
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,2,False,0.18154525386313464,0.0009418690213392061,0.5916483516483516,0.0004395604395603936
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,32,8,255,rstdp,2,2,True,0.1850331125827815,0.003252391464311985,0.5942307692307692,0.0015934065934065655
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,0,False,0.19281824871228848,0.0009713024282560628,0.5919230769230769,0.0013736263736263687
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,0,True,0.2001766004415011,0.0010890360559234757,0.5989010989010989,0.003076923076923088
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,1,False,0.18615158204562177,0.0006622516556291508,0.5935164835164835,0.0007692307692307443
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,1,True,0.1908609271523179,0.00019131714495951302,0.5962087912087912,0.0012637362637362703
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,2,False,0.18306107431935245,0.0006916850625459936,0.5895054945054945,0.0012637362637362148
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,0,2,True,0.18281089036055925,5.8866813833699516e-05,0.5932967032967033,0.0014285714285714457
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,0,False,0.19821927888153051,0.0018690213392200117,0.5874725274725274,0.0020879120879120916
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,0,True,0.1995879323031641,0.00103016924208979,0.6041208791208792,0.001593406593406621
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,1,False,0.19144959529065486,4.4150110375285045e-05,0.5951098901098901,0.00038461538461542766
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,1,True,0.1957615894039735,0.00026490066225165476,0.5985714285714285,0.0018681318681318948
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,2,False,0.18270787343635025,7.358351729212786e-05,0.5933516483516483,0.0015934065934065655
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,1,2,True,0.18519499632082415,0.00011773362766739903,0.5924725274725275,0.0007142857142857229
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,0,False,0.19846946284032377,0.003149374540103028,0.5968131868131867,0.0002197802197802523
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,0,True,0.1976894775570272,0.0006916850625459797,0.6017032967032967,5.4945054945076954e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,1,False,0.19242089771891097,0.0010743193524650613,0.5981318681318681,0.0003296703296702952
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,1,True,0.19879323031640914,0.0017071376011773276,0.5965384615384615,0.001043956043956018
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,2,False,0.18470934510669612,0.0010154525386313479,0.5928571428571427,0.0004395604395604491
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,32,64,8,255,rstdp,2,2,True,0.18070640176600442,0.0002796173657100831,0.5923626373626374,0.0004945054945055261
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,0,False,0.18712288447387787,0.00022075055187636972,0.5928021978021978,0.00027472527472527375
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,0,True,0.1878440029433407,0.00020603384841795525,0.5934615384615385,0.0024725274725274637
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,1,False,0.18638704930095662,0.0013686534216335727,0.5946703296703296,5.4945054945076954e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,1,True,0.18753495217071378,0.000897718910963935,0.595054945054945,0.0002197802197801968
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,2,False,0.18687270051508464,0.00032376747608536816,0.5938461538461538,0.0008791208791208982
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,0,2,True,0.18387049300956587,0.0,0.5943956043956043,0.0
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,0,False,0.18160412067696838,0.00017660044150111243,0.5929120879120878,0.0013736263736263687
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,0,True,0.18419426048565118,0.0010301692420897762,0.5922527472527472,0.00027472527472532926
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,1,False,0.18640176600441502,0.00029433406916851146,0.595,0.0024725274725274082
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,1,True,0.1877115526122149,0.0008977189109639627,0.5941208791208791,0.00016483516483511984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,2,False,0.18385577630610744,1.4716703458428348e-05,0.5911538461538461,0.00027472527472527375
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,1,2,True,0.1825459896983076,0.000676968359087593,0.5931868131868132,0.0009890109890109966
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,0,False,0.18337012509197942,0.002001471670345853,0.5930219780219781,0.0007142857142857229
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,0,True,0.18444444444444447,0.0006033848417954235,0.5925274725274725,0.0016483516483516425
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,1,False,0.1873730684326711,0.00235467255334805,0.5932417582417582,0.0009340659340659196
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,1,True,0.19202354672553346,0.001059602649006619,0.5936263736263736,0.0003296703296703507
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,2,False,0.1869315673289183,0.0005003679175864806,0.5913186813186814,0.0003296703296703507
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,16,8,255,rstdp,2,2,True,0.19231788079470202,0.000500367917586439,0.5932417582417582,0.0006043956043955689
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,0,False,0.18802060338484183,0.00020603384841795525,0.5925824175824176,0.0013736263736263687
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,0,True,0.18778513612950698,0.002089771891096409,0.5915934065934065,0.0023626373626373653
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,1,False,0.18609271523178808,0.0008388520971302493,0.5867582417582418,0.0004945054945054705
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,1,True,0.18618101545253862,0.00030905077262692593,0.5893406593406594,0.00362637362637358
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,2,False,0.18440029433406918,0.002148638704930081,0.58010989010989,0.0035164835164835373
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,0,2,True,0.18345842531272993,0.00041206769683592437,0.5804945054945054,0.0007142857142857229
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,0,False,0.18147167034584252,0.0003973509933775099,0.590989010989011,0.0006593406593406459
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,0,True,0.18503311258278146,0.0005445180279617101,0.5911538461538461,0.0013736263736263687
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,1,False,0.18800588668138338,0.00019131714495954077,0.5930769230769231,0.0014285714285714457
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,1,True,0.18809418690213392,0.0005445180279617656,0.5942307692307691,0.00038461538461537215
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,2,False,0.18370860927152316,0.0009271523178808055,0.5903846153846153,0.0009340659340659196
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,1,2,True,0.18548933038999266,0.00011773362766739903,0.5933516483516483,0.0008241758241758212
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,0,False,0.1813980868285504,0.00032376747608538203,0.5886263736263736,0.001153846153846061
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,0,True,0.18473877851361298,0.0018984547461368545,0.5901098901098901,0.0013186813186812918
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,1,False,0.18557763061074323,0.0005592347314201801,0.5942307692307692,0.00016483516483511984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,1,True,0.18716703458425316,0.0003237674760853543,0.5918681318681318,0.001978021978021993
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,2,False,0.18631346578366448,0.0010007358351729334,0.5931868131868132,0.0004395604395604491
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,32,8,255,rstdp,2,2,True,0.19008094186902136,0.00044150110375278107,0.5944505494505494,5.4945054945076954e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,0,False,0.18629874908020605,0.0016924208977189131,0.5926923076923076,0.0007142857142857229
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,0,True,0.1916703458425313,0.001766004415011041,0.5935164835164835,0.0008791208791208427
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,1,False,0.18107431935246504,0.0009713024282560628,0.5945054945054945,0.0015384615384615996
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,1,True,0.18248712288447388,0.0005298013245033095,0.5925274725274725,0.0004395604395605046
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,2,False,0.18157468727005152,0.0007652685798381076,0.5942857142857143,0.0013186813186813473
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,0,2,True,0.18391464311994113,0.00030905077262691205,0.5942857142857143,0.0004395604395604491
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,0,False,0.19352465047829287,0.002325239146431207,0.594065934065934,0.0001098901098900984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,0,True,0.2000441501103753,0.0016629874908020426,0.5986813186813187,0.0012087912087911934
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,1,False,0.1834289919058131,0.0008830022075055344,0.5939560439560438,0.0019780219780220487
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,1,True,0.18740250183958795,0.0014128035320088578,0.5917032967032967,0.0009340659340659196
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,2,False,0.1803384841795438,0.0005298013245033095,0.593131868131868,0.00038461538461537215
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,1,2,True,0.18311994113318616,0.0006622516556291369,0.5951648351648351,0.004175824175824128
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,0,False,0.19087564385577632,0.0010007358351729057,0.5945054945054944,0.0009890109890109966
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,0,True,0.19333333333333336,0.0015452538631346713,0.5942857142857143,0.0003296703296702952
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,1,False,0.1889036055923473,0.003208241353936714,0.5952197802197802,0.0014835164835165227
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,1,True,0.19415746872700515,0.0028108903605592317,0.5985164835164835,0.0015934065934065655
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,2,False,0.18126563649742455,0.0015452538631346435,0.5919230769230769,0.00016483516483511984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,64,64,8,255,rstdp,2,2,True,0.1832082413539367,7.358351729212786e-05,0.5941208791208792,0.0010439560439560736
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,0,False,0.1846504782928624,0.0009565857247976484,0.5944505494505494,5.4945054945076954e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,0,True,0.18572479764532746,0.0008241353936718071,0.5945054945054945,0.0007692307692307443
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,1,False,0.18534216335540837,0.00014716703458425573,0.5956043956043956,0.0005494505494505475
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,1,True,0.18600441501103754,7.358351729212786e-05,0.5943956043956043,0.0004395604395605046
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,2,False,0.18328182487122882,0.0005298013245033095,0.5913186813186813,0.0002197802197802523
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,0,2,True,0.18153053715967624,0.0005739514348785946,0.5912637362637363,0.00038461538461537215
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,0,False,0.18114790286975715,0.00033848417954376875,0.5925274725274725,0.0003296703296703507
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,0,True,0.18440029433406918,0.0006181015452538657,0.5937912087912087,0.0008241758241758212
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,1,False,0.18500367917586458,0.001339220014716716,0.5921428571428571,0.0007142857142857229
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,1,True,0.1849300956585725,0.0002060338484179275,0.5938461538461538,0.0003296703296703507
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,2,False,0.1845180279617366,0.00029433406916852534,0.5902747252747251,0.00038461538461537215
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,1,2,True,0.1867991169977925,0.002310522442972779,0.5924175824175824,0.0009890109890109966
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,False,0.18304635761589405,0.0010596026490066468,0.5908241758241757,5.494505494502144e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,0,True,0.18278145695364237,0.0008830022075055066,0.5873626373626373,0.0023076923076922884
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,False,0.18875643855776306,0.0008535688005886499,0.5920879120879121,0.0007692307692307998
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,1,True,0.19281824871228848,0.0017954378219278838,0.594065934065934,0.0008791208791209537
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,False,0.18910963944076528,0.0003532008830022526,0.5915384615384616,0.0001098901098900984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,16,8,255,rstdp,2,2,True,0.1908903605592347,1.471670345841447e-05,0.5934065934065933,0.0001098901098900984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,False,0.18495952906548932,0.00011773362766742679,0.5949450549450549,0.0028571428571428914
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,0,True,0.1873289183222958,0.0021339220014716526,0.5945054945054944,0.0003296703296704062
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,False,0.1869021339220015,0.0017071376011773137,0.5946703296703296,0.00016483516483511984
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,1,True,0.18715231788079473,0.0022222222222222365,0.5960989010989011,0.0004945054945054705
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,False,0.18520971302428257,0.0023693892568064784,0.5924175824175824,0.0003296703296704062
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,0,2,True,0.18363502575423105,0.00026490066225165476,0.591978021978022,0.0004395604395603936
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,False,0.18347314201618836,0.0006916850625459936,0.5934615384615384,0.0006043956043956245
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,0,True,0.18560706401766003,0.0018248712288447544,0.5937362637362638,0.000989010989010941
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,False,0.18623988226637234,0.0014863870493009579,0.591978021978022,0.001098901098901095
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,1,True,0.18494481236203086,0.001486387049300944,0.5935714285714286,0.00016483516483517535
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,False,0.18556291390728474,0.00013245033112582738,0.5914835164835164,0.00016483516483517535
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,1,2,True,0.18566593083149374,0.0010596026490066052,0.5918131868131868,0.00016483516483517535
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,False,0.18488594554819718,0.0017807211184694693,0.5912637362637363,5.494505494502144e-05
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,0,True,0.18643119941133185,0.0025018395879323058,0.5906593406593407,0.001978021978021993
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,False,0.18935982339955848,0.0013392200147166605,0.5912637362637363,0.0011538461538461164
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,1,True,0.186504782928624,0.0020161883738042813,0.5929670329670329,0.0007692307692307443
10,0,500,8,6,10,50,4,1.5,7,0.15,59,128,1024,0,3,,2,3,3,128,32,8,255,rstdp,2,2,False,0.18777041942604855,0.0021044885945548236,0.5921428571428571,0.00027472527472527375
