fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,dopamine_correct_shift,dopamine_wrong_shift,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6599705665930831,0.001839587932303155,0.25638736263736267,0.011057692307692324
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30743193524650475,0.0010669610007358332,0.2778159340659341,0.03042582417582415
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.36046725533480506,0.019738778513612915,0.25542582417582416,0.053228021978021914
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3678256070640177,0.0385761589403974,0.2949862637362637,0.06325549450549448
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6887785136129507,0.0055187637969095205,0.28447802197802197,0.00879120879120876
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30612582781456954,0.002851361295069854,0.271978021978022,0.013736263736263715
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3635393671817513,0.023509933774834485,0.24787087912087913,0.0021291208791208716
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.39363502575423104,0.02902869757174395,0.2991071428571428,0.02918956043956039
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6360743193524652,0.001490066225165565,0.2566620879120879,0.0010302197802197766
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.33901766004415007,0.01712656364974241,0.27163461538461536,0.06284340659340655
20,0.0,500,4,3,10,100,4,1.0,3,0.15,19,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3232891832229581,0.006401766004414999,0.36332417582417587,0.015247252747252832
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4639808682855041,0.0435246504782929,0.34972527472527465,0.012225274725274737
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5768763796909493,0.10940029433406924,0.2832417582417583,0.058104395604395634
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2614054451802796,0.01306107431935248,0.4285027472527473,0.03921703296703294
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3570824135393672,0.022130242825606994,0.3118818681318681,0.02534340659340656
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.7030353200883002,0.036331861662987575,0.2846840659340659,0.04265109890109889
20,0.0,500,4,3,10,100,4,1.0,5,0.15,21,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5048013245033113,0.14140912435614428,0.2739010989010989,0.009890109890109855
